timestamp,open,high,low,close,volume
2019-01-16,0.53550000,0.53550000,0.46680000,0.48950000,1343660.31000000
2019-01-17,0.48950000,0.49530000,0.46390000,0.47560000,1411725.35000000
2019-01-18,0.47620000,0.51120000,0.46010000,0.48940000,984417.59000000
2019-01-19,0.49080000,0.50000000,0.46730000,0.48310000,735443.20000000
2019-01-20,0.48030000,0.49200000,0.45900000,0.48340000,677499.56000000
2019-01-21,0.48390000,0.51980000,0.46500000,0.49720000,897787.84000000
2019-01-22,0.49600000,0.56560000,0.49560000,0.53440000,1784953.50000000
2019-01-23,0.53420000,0.54750000,0.49010000,0.50460000,1827069.39000000
2019-01-24,0.50460000,0.50650000,0.45180000,0.50170000,1529219.53000000
2019-01-25,0.50310000,0.51570000,0.47120000,0.47390000,1112869.08000000
2019-01-26,0.47360000,0.48840000,0.46240000,0.46610000,865653.89000000
2019-01-27,0.46610000,0.46660000,0.42290000,0.43030000,2278919.65000000
2019-01-28,0.43100000,0.43130000,0.35040000,0.41160000,4006211.85000000
2019-01-29,0.41040000,0.46380000,0.40610000,0.45050000,5190825.37000000
2019-01-30,0.45050000,0.45140000,0.41300000,0.42490000,2092369.59000000
2019-01-31,0.42500000,0.44100000,0.38110000,0.38320000,2029033.61000000
2019-02-01,0.38500000,0.43000000,0.38000000,0.41470000,1899232.56000000
2019-02-02,0.41630000,0.43300000,0.39850000,0.41360000,821033.48000000
2019-02-03,0.41700000,0.41700000,0.38600000,0.39630000,1065170.56000000
2019-02-04,0.39590000,0.41250000,0.38670000,0.39430000,1449384.96000000
2019-02-05,0.39260000,0.43270000,0.39020000,0.42240000,1299107.03000000
2019-02-06,0.42240000,0.42360000,0.39150000,0.40000000,1368546.21000000
2019-02-07,0.40000000,0.40650000,0.39130000,0.40210000,498842.36000000
2019-02-08,0.40210000,0.45000000,0.39850000,0.43830000,2015969.58000000
2019-02-09,0.43710000,0.48440000,0.43100000,0.46120000,1384815.95000000
2019-02-10,0.46480000,0.48000000,0.43250000,0.44990000,2000850.55000000
2019-02-11,0.44950000,0.45150000,0.42000000,0.42890000,1580197.39000000
2019-02-12,0.42770000,0.43740000,0.41760000,0.42770000,941303.58000000
2019-02-13,0.42770000,0.44540000,0.41830000,0.44110000,935377.38000000
2019-02-14,0.44220000,0.44420000,0.42030000,0.42590000,942053.44000000
2019-02-15,0.42350000,0.45000000,0.42220000,0.43420000,612251.80000000
2019-02-16,0.43660000,0.44640000,0.42510000,0.43980000,465491.58000000
2019-02-17,0.43860000,0.47970000,0.43170000,0.46040000,1616509.72000000
2019-02-18,0.46150000,0.48230000,0.45340000,0.47100000,1430254.78000000
2019-02-19,0.47100000,0.47890000,0.45200000,0.45980000,1548002.44000000
2019-02-20,0.45480000,0.47480000,0.44320000,0.46180000,1358786.28000000
2019-02-21,0.46170000,0.47500000,0.43800000,0.44380000,1443214.98000000
2019-02-22,0.44380000,0.46500000,0.44000000,0.44790000,700523.77000000
2019-02-23,0.44800000,0.46400000,0.44370000,0.45850000,925529.64000000
2019-02-24,0.45920000,0.46440000,0.39750000,0.40500000,2154193.25000000
2019-02-25,0.40470000,0.47490000,0.40070000,0.47230000,1785356.21000000
2019-02-26,0.47220000,0.47400000,0.43000000,0.43410000,1775526.67000000
2019-02-27,0.43350000,0.44120000,0.41450000,0.42740000,854212.45000000
2019-02-28,0.42740000,0.45000000,0.41660000,0.42440000,1059968.13000000
2019-03-01,0.42360000,0.43860000,0.42030000,0.42850000,560690.81000000
2019-03-02,0.42860000,0.43720000,0.41730000,0.42210000,331570.00000000
2019-03-03,0.42320000,0.42920000,0.41770000,0.42050000,225429.95000000
2019-03-04,0.42030000,0.42550000,0.39290000,0.40360000,946382.19000000
2019-03-05,0.40290000,0.43430000,0.40230000,0.42910000,1686179.90000000
2019-03-06,0.42910000,0.43850000,0.41860000,0.42960000,716328.15000000
2019-03-07,0.42960000,0.47660000,0.42560000,0.45210000,1498764.03000000
2019-03-08,0.45210000,0.51070000,0.45190000,0.46110000,3248280.83000000
2019-03-09,0.46110000,0.48240000,0.45240000,0.47460000,1381686.43000000
2019-03-10,0.47420000,0.54600000,0.46810000,0.49810000,2887991.86000000
2019-03-11,0.49820000,0.51810000,0.43820000,0.46290000,2633054.21000000
2019-03-12,0.46410000,0.50790000,0.45030000,0.48760000,2105182.67000000
2019-03-13,0.48720000,0.48800000,0.46710000,0.48050000,1263356.68000000
2019-03-14,0.48140000,0.49940000,0.47220000,0.48710000,1720792.40000000
2019-03-15,0.48580000,0.49600000,0.48310000,0.48580000,577893.06000000
2019-03-16,0.48660000,0.49600000,0.46810000,0.48190000,1768514.51000000
2019-03-17,0.48050000,0.48870000,0.47020000,0.47850000,1352126.73000000
2019-03-18,0.47890000,0.48330000,0.46700000,0.47570000,891826.09000000
2019-03-19,0.47600000,0.48000000,0.46480000,0.47700000,530734.59000000
2019-03-20,0.47960000,0.48990000,0.47370000,0.48070000,696146.28000000
2019-03-21,0.48180000,0.48420000,0.43420000,0.45480000,1043991.80000000
2019-03-22,0.45510000,0.46550000,0.44700000,0.46460000,863577.33000000
2019-03-23,0.46270000,0.46440000,0.45450000,0.46080000,406749.66000000
2019-03-24,0.46060000,0.46210000,0.44850000,0.45310000,634173.75000000
2019-03-25,0.45390000,0.49490000,0.44100000,0.47340000,2441517.99000000
2019-03-26,0.47290000,0.48500000,0.44800000,0.46050000,1129722.20000000
2019-03-27,0.46030000,0.49970000,0.45560000,0.49460000,1352736.34000000
2019-03-28,0.49670000,0.51960000,0.48460000,0.49920000,1443876.83000000
2019-03-29,0.49840000,0.50420000,0.48870000,0.50080000,877803.92000000
2019-03-30,0.50080000,0.50340000,0.48580000,0.49400000,675007.13000000
2019-03-31,0.49380000,0.54100000,0.48680000,0.50840000,2047013.33000000
2019-04-01,0.50840000,0.56300000,0.50070000,0.55400000,2288623.96000000
2019-04-02,0.55330000,0.60000000,0.53260000,0.58110000,4081948.84000000
2019-04-03,0.58110000,0.60730000,0.51700000,0.56200000,4435492.21000000
2019-04-04,0.55880000,0.58390000,0.51950000,0.53960000,2088035.72000000
2019-04-05,0.54090000,0.57990000,0.53900000,0.57290000,1039348.68000000
2019-04-06,0.57350000,0.59000000,0.55570000,0.56910000,1176149.98000000
2019-04-07,0.56770000,0.59180000,0.56550000,0.57730000,956649.36000000
2019-04-08,0.57760000,0.59120000,0.53700000,0.56340000,1559203.75000000
2019-04-09,0.56170000,0.56370000,0.51700000,0.53000000,1284451.25000000
2019-04-10,0.53000000,0.54520000,0.51000000,0.51970000,1259717.42000000
2019-04-11,0.51980000,0.52100000,0.45300000,0.48210000,1891750.27000000
2019-04-12,0.48210000,0.51340000,0.45310000,0.49200000,1247794.83000000
2019-04-13,0.49320000,0.53990000,0.49130000,0.53580000,984745.93000000
2019-04-14,0.53660000,0.54490000,0.50730000,0.52250000,825009.09000000
2019-04-15,0.52590000,0.52680000,0.48000000,0.48830000,1617780.69000000
2019-04-16,0.48840000,0.51760000,0.48830000,0.49850000,752244.29000000
2019-04-17,0.49980000,0.50460000,0.48800000,0.49980000,625939.62000000
2019-04-18,0.49920000,0.52260000,0.49740000,0.51930000,747995.99000000
2019-04-19,0.51870000,0.53900000,0.50830000,0.50950000,857084.80000000
2019-04-20,0.51050000,0.52870000,0.50500000,0.51180000,547954.68000000
2019-04-21,0.51170000,0.51390000,0.47520000,0.49630000,755636.95000000
